Year,MfrName,CarLine,Car_Truck,EngDisp,Police,RatedHP,Transmission,Drive,Weight,Comp,AxleRatio,EVSpeedRatio,AC,PRP,FuelType,City_Highway,HC,CO,CO2,NOX,MPG,Valves_Cyl,CoastDownTime
2007,HYUNDAI,TUCSON 2WD,truck,162,N,173,L4,F,3875,10,4.04,37.2,N,31,61,highway,0,0.11,271,,32.9,6,14.98
2007,HYUNDAI,TUCSON 2WD,truck,162,N,173,L4,F,3875,10,4.04,37.2,N,31,61,city,0.024,0.44,405,0.02,22,6,14.98
2007,HYUNDAI,TUCSON 4WD,truck,162,N,173,L4,4,4000,10,4.41,40.5,N,1,61,highway,0,0,285,,31.3,6,14.99
2007,HYUNDAI,TUCSON 4WD,truck,162,N,173,L4,4,4000,10,4.41,40.5,N,1,61,city,0.026,0.39,418,0.02,21.3,6,14.99
2007,HYUNDAI,ELANTRA,car,121,N,138,L4,F,3125,10.1,3.85,38.7,N,1,61,highway,0.002,0.09,193,,46.3,4,17.2
2007,HYUNDAI,ELANTRA,car,121,N,138,L4,F,3125,10.1,3.85,38.7,N,1,61,city,0.011,0.1,280,0.01,31.9,4,17.2
2007,HYUNDAI,ELANTRA,car,121,N,132,L4,F,3125,10.1,3.85,38.7,N,1,61,highway,0,0.1,194,,46,4,17.2
2007,HYUNDAI,ELANTRA,car,121,N,132,L4,F,3125,10.1,3.85,38.7,N,1,61,city,0.003,0.06,290,0,30.8,4,17.2
2007,HYUNDAI,ELANTRA,car,121,N,138,M5,F,3125,10.1,4.19,45.5,N,31,61,highway,0.001,0.14,194,,46,4,17.9
2007,HYUNDAI,ELANTRA,car,121,N,138,M5,F,3125,10.1,4.19,45.5,N,31,61,city,0.013,0.17,288,0,31,4,17.9
2007,HYUNDAI,TIBURON,car,121,N,138,L4,F,3375,10.1,4.41,44.4,N,31,61,highway,0.002,0.19,228,,39,4,16.45
2007,HYUNDAI,TIBURON,car,121,N,138,L4,F,3375,10.1,4.41,44.4,N,31,61,highway,0.003,0.2,238,,37.4,4,16.45
2007,HYUNDAI,TIBURON,car,121,N,138,L4,F,3375,10.1,4.41,44.4,N,31,61,city,0.018,0.21,352,0,25.3,4,16.45
2007,HYUNDAI,TIBURON,car,121,N,138,L4,F,3375,10.1,4.41,44.4,N,31,61,city,0.017,0.19,368,0.01,24.2,4,16.45
2007,HYUNDAI,TIBURON,car,121,N,138,M5,F,3375,10.1,4.06,48,N,31,61,highway,0.004,0.24,227,,39.2,4,17.08
2007,HYUNDAI,TIBURON,car,121,N,138,M5,F,3375,10.1,4.06,48,N,31,61,city,0.022,0.29,346,0.03,25.7,4,17.08
2007,HYUNDAI,TIBURON,car,162,N,172,L4,F,3500,10,4.04,41.1,N,1,61,highway,0.001,0.1,268,,33.3,6,16.35
2007,HYUNDAI,TIBURON,car,162,N,172,L4,F,3500,10,4.04,41.1,N,31,61,highway,0.001,0.07,269,,33.2,6,16.35
2007,HYUNDAI,TIBURON,car,162,N,172,L4,F,3500,10,4.04,41.1,N,1,61,city,0.03,0.81,407,0.02,21.8,6,16.35
2007,HYUNDAI,TIBURON,car,162,N,172,L4,F,3500,10,4.04,41.1,N,31,61,city,0.026,0.33,432,0.01,20.7,6,16.35
2007,HYUNDAI,TIBURON,car,162,N,172,M5,F,3375,10,4.06,44.5,N,31,61,highway,0.001,0.09,262,,34.1,6,17.27
2007,HYUNDAI,TIBURON,car,162,N,172,M5,F,3375,10,4.06,44.5,N,31,61,city,0.024,0.63,414,0.01,21.5,6,17.27
2007,HYUNDAI,TIBURON,car,162,N,172,M6,F,3375,10,4.43,44.1,N,31,61,highway,0.001,0.09,265,,33.7,6,16.08
2007,HYUNDAI,TIBURON,car,162,N,172,M6,F,3375,10,4.43,44.1,N,31,61,city,0.026,0.49,436,0.01,20.5,6,16.08
2007,HYUNDAI,VERACRUZ 2WD,truck,231,N,260,L6,F,4750,10.4,3.46,30.9,N,31,61,highway,0.003,0.13,283,,31.7,6,17.91
2007,HYUNDAI,VERACRUZ 2WD,truck,231,N,260,L6,F,4750,10.4,3.46,30.9,N,31,61,city,0.043,0.51,460,0.03,19.5,6,17.91
2007,HYUNDAI,VERACRUZ 4WD,truck,231,N,260,L6,4,4750,10.4,3.46,30.9,N,1,61,highway,0.003,0.19,293,,30.6,6,16.9
2007,HYUNDAI,VERACRUZ 4WD,truck,231,N,260,L6,4,4750,10.4,3.46,30.9,N,1,61,city,0.034,0.44,476,0.03,18.8,6,16.9
2007,JAGUAR CARS INC,JAGUAR XJ8,car,256,N,300,L6,R,4000,11,2.87,25.2,N,31,61,highway,0.004,0.08,258,,34.7,8,19.26
2007,JAGUAR CARS INC,JAGUAR XJ8,car,256,N,300,L6,R,4000,11,2.87,25.2,N,31,61,city,0.028,0.53,438,0.01,20.4,8,19.26
2007,JAGUAR CARS INC,JAGUAR XJ8,car,256,N,300,L6,R,4000,11,2.87,25.2,N,31,61,highway,0.018,0.15,262,,34.2,8,19.26
2007,JAGUAR CARS INC,JAGUAR XJ8,car,256,N,300,L6,R,4000,11,2.87,25.2,N,31,61,city,0.029,0.47,441,0.01,20.3,8,19.26
2007,JAGUAR CARS INC,JAGUAR XJ8,car,256,N,300,L6,R,4000,11,2.87,25.2,N,31,61,highway,0.004,0.08,258,,34.7,8,19.26
2007,JAGUAR CARS INC,JAGUAR XJ8,car,256,N,300,L6,R,4000,11,2.87,25.2,N,31,61,city,0.028,0.53,438,0.01,20.4,8,19.26
2007,JAGUAR CARS INC,JAGUAR XJ8,car,256,N,300,L6,R,4000,11,2.87,25.2,N,31,61,highway,0.018,0.15,262,,34.2,8,19.26
2007,JAGUAR CARS INC,JAGUAR XJ8,car,256,N,300,L6,R,4000,11,2.87,25.2,N,31,61,city,0.029,0.47,441,0.01,20.3,8,19.26
2007,JAGUAR CARS INC,JAGUAR VDP LWB,car,256,N,300,L6,R,4250,11,2.87,25.2,N,31,61,highway,0.001,0.04,261,,34.4,8,20.45
2007,JAGUAR CARS INC,JAGUAR VDP LWB,car,256,N,300,L6,R,4250,11,2.87,25.2,N,31,61,city,0.036,0.37,446,0.01,20.1,8,20.45
2007,JAGUAR CARS INC,JAGUAR VDP LWB,car,256,N,300,L6,R,4250,11,2.87,25.2,N,31,61,highway,0.007,0.06,261,,34.3,8,20.45
2007,JAGUAR CARS INC,JAGUAR VDP LWB,car,256,N,300,L6,R,4250,11,2.87,25.2,N,31,61,city,0.027,0.34,447,0.01,20,8,20.45
2007,JAGUAR CARS INC,JAGUAR XJ8,car,256,N,400,L6,R,4250,11,2.87,25.4,N,31,61,highway,0.006,0.12,295,,30.4,8,16.77
2007,JAGUAR CARS INC,JAGUAR XJ8,car,256,N,400,L6,R,4250,11,2.87,25.4,N,31,61,city,0.072,0.69,479,0.02,18.7,8,16.77
2007,JAGUAR CARS INC,JAGUAR XJ8,car,256,N,400,L6,R,4250,11,2.87,25.4,N,31,61,highway,0.008,0.08,295,,30.4,8,16.77
2007,JAGUAR CARS INC,JAGUAR XJ8,car,256,N,400,L6,R,4250,11,2.87,25.4,N,31,61,city,0.047,0.56,477,0.02,18.8,8,16.77
2007,JAGUAR CARS INC,JAGUAR XJ8,car,256,N,400,L6,R,4250,11,2.87,25.4,N,31,61,highway,0.006,0.12,295,,30.4,8,16.77
2007,JAGUAR CARS INC,JAGUAR XJ8,car,256,N,400,L6,R,4250,11,2.87,25.4,N,31,61,city,0.072,0.69,479,0.02,18.7,8,16.77
2007,JAGUAR CARS INC,JAGUAR XJ8,car,256,N,400,L6,R,4250,11,2.87,25.4,N,31,61,highway,0.008,0.08,295,,30.4,8,16.77
2007,JAGUAR CARS INC,JAGUAR XJ8,car,256,N,400,L6,R,4250,11,2.87,25.4,N,31,61,city,0.047,0.56,477,0.02,18.8,8,16.77
2007,JAGUAR CARS INC,JAGUAR S-TYPE 3.0 LITRE,car,181,N,240,L6,R,4000,10.5,3.31,30.5,N,31,61,highway,0.002,0.24,250,,35.8,6,18.42
2007,JAGUAR CARS INC,JAGUAR S-TYPE 3.0 LITRE,car,181,N,240,L6,R,4000,10.5,3.31,30.5,N,31,61,city,0.017,0.29,420,0.01,21.3,6,18.42
2007,JAGUAR CARS INC,JAGUAR S-TYPE 3.0 LITRE,car,181,N,240,L6,R,4000,10.5,3.31,30.5,N,31,61,highway,0.001,0.26,252,,35.5,6,18.42
2007,JAGUAR CARS INC,JAGUAR S-TYPE 3.0 LITRE,car,181,N,240,L6,R,4000,10.5,3.31,30.5,N,31,61,city,0.018,0.38,427,0.01,21,6,18.42
2007,JAGUAR CARS INC,JAGUAR S-TYPE 4.2 LITRE,car,256,N,300,L6,R,4250,11,2.87,26.8,N,31,61,highway,0.004,0.09,272,,33,8,18.42
2007,JAGUAR CARS INC,JAGUAR S-TYPE 4.2 LITRE,car,256,N,300,L6,R,4250,11,2.87,26.8,N,31,61,city,0.028,0.48,442,0.01,20.3,8,18.42
2007,JAGUAR CARS INC,JAGUAR S-TYPE 4.2 LITRE,car,256,N,300,L6,R,4250,11,2.87,26.8,N,31,61,highway,0.007,0.12,269,,33.3,8,18.42
2007,JAGUAR CARS INC,JAGUAR S-TYPE 4.2 LITRE,car,256,N,300,L6,R,4250,11,2.87,26.8,N,31,61,city,0.019,0.37,452,0.01,19.8,8,18.42
2007,JAGUAR CARS INC,JAGUAR S-TYPE R,car,256,N,400,L6,R,4250,9,2.87,26.9,N,31,61,highway,0.01,0.13,299,,30,8,18.42
2007,JAGUAR CARS INC,JAGUAR S-TYPE R,car,256,N,400,L6,R,4250,9,2.87,26.9,N,31,61,city,0.046,0.6,478,0.01,18.7,8,18.42
2007,JAGUAR CARS INC,JAGUAR S-TYPE R,car,256,N,400,L6,R,4250,9,2.87,26.9,N,31,61,highway,0.016,0.23,298,,30.1,8,18.42
2007,JAGUAR CARS INC,JAGUAR S-TYPE R,car,256,N,400,L6,R,4250,9,2.87,26.9,N,31,61,city,0.04,0.56,477,0.01,18.8,8,18.42
2007,JAGUAR CARS INC,JAGUAR XK CONVERTIBLE,car,256,N,300,L6,R,4000,11,3.31,29.7,N,31,61,highway,0.019,0.15,260,,34.5,8,
2007,JAGUAR CARS INC,JAGUAR XK CONVERTIBLE,car,256,N,300,L6,R,4000,11,3.31,29.7,N,31,61,city,0.033,0.59,451,0.01,19.9,8,
2007,JAGUAR CARS INC,JAGUAR XKR CONVERTIBLE,car,256,N,420,L6,R,4250,9.1,3.31,29.8,N,31,61,highway,0.032,0.43,283,,31.5,8,18.31
2007,JAGUAR CARS INC,JAGUAR XKR CONVERTIBLE,car,256,N,420,L6,R,4250,9.1,3.31,29.8,N,31,61,city,0.04,0.73,465,0.01,19.1,8,18.31
2007,JAGUAR CARS INC,JAGUAR X-TYPE,car,181,N,231,L5,4,4000,10.5,3.89,37.3,N,31,61,highway,0.009,0.11,287,,31.1,6,17.9
2007,JAGUAR CARS INC,JAGUAR X-TYPE,car,181,N,231,L5,4,4000,10.5,3.89,37.3,N,31,61,city,0.018,0.23,452,0.02,19.7,6,17.9
2007,JAGUAR CARS INC,JAGUAR X-TYPE,car,181,N,231,L5,4,4000,10.5,3.89,37.3,N,31,61,highway,0.008,0.12,294,,30.3,6,17.9
2007,JAGUAR CARS INC,JAGUAR X-TYPE,car,181,N,231,L5,4,4000,10.5,3.89,37.3,N,31,61,city,0.018,0.35,446,0.02,20,6,17.9
2007,JAGUAR CARS INC,JAGUAR X-TYPE SPORT BRAKE,car,181,N,231,L5,4,4000,10.5,3.89,37.3,N,31,61,highway,0.009,0.11,287,,31.1,6,17.55
2007,JAGUAR CARS INC,JAGUAR X-TYPE SPORT BRAKE,car,181,N,231,L5,4,4000,10.5,3.89,37.3,N,31,61,city,0.019,0.34,452,0.02,19.7,6,17.55
2007,JAGUAR CARS INC,JAGUAR X-TYPE SPORT BRAKE,car,181,N,231,L5,4,4000,10.5,3.89,37.3,N,31,61,highway,0.01,0.11,289,,30.8,6,17.55
2007,JAGUAR CARS INC,JAGUAR X-TYPE SPORT BRAKE,car,181,N,231,L5,4,4000,10.5,3.89,37.3,N,31,61,city,0.02,0.3,457,0.01,19.5,6,17.55
2007,KIA MOTORS CORPORATION,SEDONA,truck,231,N,244,L5,F,4750,10.4,3.33,30.5,N,31,61,highway,0.004,0.21,283,,31.5,6,18.09
2007,KIA MOTORS CORPORATION,SEDONA,truck,231,N,244,L5,F,4750,10.4,3.33,30.5,N,31,61,city,0.034,0.37,449,0.01,19.8,6,18.09
2007,KIA MOTORS CORPORATION,SPORTAGE 2WD,truck,120,N,140,L4,F,3625,10.1,4.63,43.3,N,1,61,highway,0.003,0.17,259,,34.5,4,14.44
2007,KIA MOTORS CORPORATION,SPORTAGE 2WD,truck,120,N,140,L4,F,3625,10.1,4.63,43.3,N,1,61,city,0.023,0.27,365,0,24.4,4,14.44
2007,KIA MOTORS CORPORATION,SPORTAGE 2WD,truck,120,N,140,M5,F,3625,10.1,4.53,48.4,N,31,61,highway,0.004,0.15,253,,35.3,4,15.12
2007,KIA MOTORS CORPORATION,SPORTAGE 2WD,truck,120,N,140,M5,F,3625,10.1,4.53,48.4,N,31,61,city,0.015,0.19,356,0.01,25.1,4,15.12
2007,KIA MOTORS CORPORATION,SPORTAGE 4WD,truck,120,N,140,M5,4,3875,10.1,4.53,48.4,N,1,61,highway,0.004,0.14,267,,33.4,4,14.75
2007,KIA MOTORS CORPORATION,SPORTAGE 4WD,truck,120,N,140,M5,4,3875,10.1,4.53,48.4,N,1,61,city,0.019,0.21,372,0.01,24,4,14.75
2007,KIA MOTORS CORPORATION,SPORTAGE 2WD,truck,162,N,173,L4,F,3875,10,4.04,37.1,N,31,61,highway,0.002,0.02,275,,32.4,6,14.98
2007,KIA MOTORS CORPORATION,SPORTAGE 2WD,truck,162,N,173,L4,F,3875,10,4.04,37.1,N,31,61,city,0.027,0.59,411,0.02,21.6,6,14.98
2007,KIA MOTORS CORPORATION,SPORTAGE 4WD,truck,162,N,173,L4,4,4000,10,4.41,40.5,N,1,61,highway,0.001,0.04,305,,29.2,6,14.99
2007,KIA MOTORS CORPORATION,SPORTAGE 4WD,truck,162,N,173,L4,4,4000,10,4.41,40.5,N,1,61,highway,0.002,0.29,301,,29.6,6,14.99
2007,KIA MOTORS CORPORATION,SPORTAGE 4WD,truck,162,N,173,L4,4,4000,10,4.41,40.5,N,1,61,city,0.035,0.85,422,0.01,21.1,6,14.99
2007,KIA MOTORS CORPORATION,SORENTO 2WD,truck,231,N,262,L5,R,4500,10.4,3.33,20.4,N,31,61,highway,0.002,0.04,308,,28.9,6,16.21
2007,KIA MOTORS CORPORATION,SORENTO 2WD,truck,231,N,262,L5,R,4500,10.4,3.33,20.4,N,31,61,city,0.039,0.27,475,0.01,18.7,6,16.21
2007,KIA MOTORS CORPORATION,SORENTO 4WD,truck,231,N,262,L5,4,4750,10.4,3.33,20.4,N,1,61,highway,0.002,0.08,316,,28.2,6,15.78
2007,KIA MOTORS CORPORATION,SORENTO 4WD,truck,231,N,262,L5,4,4750,10.4,3.33,20.4,N,1,61,city,0.053,0.5,476,0.02,18.7,6,15.78
2007,KIA MOTORS CORPORATION,OPTIMA,car,144,N,162,L5,F,3500,10.5,3.31,33.2,N,1,61,highway,0.004,0.16,205,,43.4,4,18.07
2007,KIA MOTORS CORPORATION,OPTIMA,car,144,N,162,L5,F,3500,10.5,3.31,33.2,N,1,61,city,0.02,0.26,331,0.01,26.9,4,18.07
2007,KIA MOTORS CORPORATION,OPTIMA,car,144,N,162,M5,F,3500,10.5,3.25,43.2,N,31,61,highway,0.003,0.13,204,,43.6,4,18.41
2007,KIA MOTORS CORPORATION,OPTIMA,car,144,N,162,M5,F,3500,10.5,3.25,43.2,N,31,61,city,0.018,0.23,328,0.01,27.1,4,18.41
2007,KIA MOTORS CORPORATION,OPTIMA,car,162,N,185,L5,F,3625,10.4,3.31,33.2,N,1,61,highway,0.001,0.05,228,,39.1,6,18.21
2007,KIA MOTORS CORPORATION,OPTIMA,car,162,N,185,L5,F,3625,10.4,3.31,33.2,N,1,61,city,0.029,0.48,362,0.02,24.6,6,18.21
2007,KIA MOTORS CORPORATION,OPTIMA,car,162,N,185,L5,F,3625,10.4,3.31,33.2,N,1,61,city,0.038,0.66,361,0.02,24.6,6,18.21
2007,KIA MOTORS CORPORATION,SEDONA,truck,231,N,244,L5,F,4750,10.4,3.33,30.5,N,31,61,highway,0.004,0.21,283,,31.5,6,18.09
2007,KIA MOTORS CORPORATION,SEDONA,truck,231,N,244,L5,F,4750,10.4,3.33,30.5,N,31,61,city,0.034,0.37,449,0.01,19.8,6,18.09
2007,KIA MOTORS CORPORATION,AMANTI,car,231,N,264,L5,F,4000,10.4,3.33,32.3,N,1,61,highway,0.001,0.02,264,,33.8,6,19.29
2007,KIA MOTORS CORPORATION,AMANTI,car,231,N,264,L5,F,4000,10.4,3.33,32.3,N,1,61,city,0.032,0.44,430,0.02,20.7,6,19.29
2007,KIA MOTORS CORPORATION,RIO,car,98,N,110,L4,F,2875,10,4.04,51,N,1,61,highway,0.001,0.01,187,,47.7,4,15.67
2007,KIA MOTORS CORPORATION,RIO,car,98,N,110,L4,F,2875,10,4.04,51,N,1,61,city,0.025,0.08,279,0.01,31.9,4,15.67
2007,KIA MOTORS CORPORATION,RIO,car,98,N,110,L4,F,2750,10,4.04,51,N,31,61,highway,0.001,0,181,,49.2,4,15.68
2007,KIA MOTORS CORPORATION,RIO,car,98,N,110,L4,F,2750,10,4.04,51,N,31,61,city,0.023,0.09,275,0.02,32.3,4,15.68
2007,KIA MOTORS CORPORATION,RIO,car,98,N,110,M5,F,2875,10,4.06,42,N,31,61,highway,0.003,0.07,203,,43.8,4,15.84
2007,KIA MOTORS CORPORATION,RIO,car,98,N,110,M5,F,2875,10,4.06,42,N,31,61,city,0.021,0.24,252,0.02,35.3,4,15.84
2007,KIA MOTORS CORPORATION,RIO,car,98,N,110,M5,F,2750,10,4.06,42,N,31,61,highway,0.002,0.05,198,,44.9,4,15.84
2007,KIA MOTORS CORPORATION,RIO,car,98,N,110,M5,F,2750,10,4.06,42,N,31,61,city,0.022,0.43,251,0.03,35.4,4,15.84
2007,KIA MOTORS CORPORATION,RONDO,car,144,N,162,L4,F,3750,10.5,4.04,39.3,N,1,61,highway,0.002,0.11,243,,36.7,4,16.86
2007,KIA MOTORS CORPORATION,RONDO,car,144,N,162,L4,F,3750,10.5,4.04,39.3,N,1,61,city,0.026,0.5,373,0,23.8,4,16.86
2007,KIA MOTORS CORPORATION,RONDO,car,162,N,182,L5,F,3875,10.4,3.68,36.5,N,1,61,highway,0.001,0.02,255,,35,6,17.55
2007,KIA MOTORS CORPORATION,RONDO,car,162,N,182,L5,F,3875,10.4,3.68,36.5,N,1,61,city,0.025,0.41,401,0.02,22.2,6,17.55
2007,KIA MOTORS CORPORATION,SPECTRA,car,121,N,138,L4,F,3125,10.1,3.85,40,N,31,61,highway,0.001,0.12,199,,44.7,4,17.11
2007,KIA MOTORS CORPORATION,SPECTRA,car,121,N,138,L4,F,3125,10.1,3.85,40,N,31,61,city,0.03,0.23,300,0.01,29.6,4,17.11
2007,KIA MOTORS CORPORATION,SPECTRA,car,121,N,132,L4,F,3125,10.1,3.85,40,N,31,61,highway,0.002,0.13,199,,44.7,4,17.11
2007,KIA MOTORS CORPORATION,SPECTRA,car,121,N,132,L4,F,3125,10.1,3.85,40,N,31,61,city,0.003,0.03,300,0.01,29.7,4,17.11
2007,KIA MOTORS CORPORATION,SPECTRA,car,121,N,138,L4,F,3250,10.1,3.85,40,N,1,61,highway,0.002,0.11,203,,43.9,4,17.58
2007,KIA MOTORS CORPORATION,SPECTRA,car,121,N,138,L4,F,3250,10.1,3.85,40,N,1,61,city,0.026,0.2,286,0.01,31.1,4,17.58
2007,KIA MOTORS CORPORATION,SPECTRA,car,121,N,138,L4,F,3250,10.1,3.85,40,N,1,61,city,0.03,0.23,288,0.02,30.9,4,17.58
2007,KIA MOTORS CORPORATION,SPECTRA,car,121,N,132,L4,F,3250,10.1,3.85,40,N,31,61,highway,0.001,0.11,201,,44.3,4,17.58
2007,KIA MOTORS CORPORATION,SPECTRA,car,121,N,132,L4,F,3250,10.1,3.85,40,N,31,61,city,0.003,0.06,307,0.01,29,4,17.58
2007,KIA MOTORS CORPORATION,SPECTRA,car,121,N,138,M5,F,3125,10.1,3.84,46.4,N,31,61,highway,0.001,0.25,210,,42.3,4,17.35
2007,KIA MOTORS CORPORATION,SPECTRA,car,121,N,138,M5,F,3125,10.1,3.84,46.4,N,31,61,city,0.016,0.3,301,0.01,29.5,4,17.35
2007,KIA MOTORS CORPORATION,SPECTRA,car,121,N,138,M5,F,3250,10.1,3.84,46.4,N,31,61,highway,0.002,0.25,211,,42.1,4,17.83
2007,KIA MOTORS CORPORATION,SPECTRA,car,121,N,138,M5,F,3250,10.1,3.84,46.4,N,31,61,city,0.011,0.29,304,0.01,29.3,4,17.83
2007,KIA MOTORS CORPORATION,SORENTO 2WD,truck,204,N,245,L5,R,4500,10.4,3.33,33.4,N,31,61,highway,0.001,0.03,296,,30.2,6,17.74
2007,KIA MOTORS CORPORATION,SORENTO 2WD,truck,204,N,245,L5,R,4500,10.4,3.33,33.4,N,31,61,city,0.029,0.24,458,0,19.5,6,17.74
2007,KIA MOTORS CORPORATION,SORENTO 4WD,truck,204,N,245,L5,4,4750,10.4,3.33,33.4,N,1,61,highway,0.005,0.04,297,,30,6,16.64
2007,KIA MOTORS CORPORATION,SORENTO 4WD,truck,204,N,245,L5,4,4750,10.4,3.33,33.4,N,1,61,city,0.045,0.35,476,0.02,18.7,6,16.64
2007,LOTUS,ELISE/EXIGE,car,110,N,190,M6,R,2375,11.5,4.53,51,Y,1,61,highway,0.027,0.56,235,,37.6,4,
2007,LOTUS,ELISE/EXIGE,car,110,N,190,M6,R,2375,11.5,4.53,51,Y,1,61,city,0.035,0.84,334,0.02,26.5,4,
2007,LOTUS,ELISE/EXIGE,car,110,N,260,M6,R,2375,11.5,4.53,51,Y,1,61,highway,0.048,0.97,239,,37,4,
2007,LOTUS,ELISE/EXIGE,car,110,N,260,M6,R,2375,11.5,4.53,51,Y,1,61,city,0.052,1.59,351,0.01,25.2,4,
2007,MASERATI,QUATTROPORTE / QP SPORT GT,car,259,N,396,A6,R,4750,11.1,4.18,40.6,Y,1,61,highway,0.019,0.3,392,,22.8,8,
2007,MASERATI,QUATTROPORTE / QP SPORT GT,car,259,N,396,A6,R,4750,11.1,4.18,40.6,Y,1,61,city,0.051,0.69,610,0.02,14.6,8,
2007,MASERATI,QUATTROPORTE / QP SPORT GT,car,259,N,396,L6,R,4750,11.1,3.54,31.4,Y,1,61,highway,0.001,0.58,367,,24.1,8,
2007,MASERATI,QUATTROPORTE / QP SPORT GT,car,259,N,396,L6,R,4750,11.1,3.54,31.4,Y,1,61,city,0.053,0.79,619,0.01,14.3,8,
2007,MASERATI,QUATTROPORTE / QP SPORT GT,car,259,N,396,L6,R,4750,11.1,3.54,31.4,Y,1,61,highway,0.003,0.45,365,,24.2,8,
2007,MASERATI,QUATTROPORTE / QP SPORT GT,car,259,N,396,L6,R,4750,11.1,3.54,31.4,Y,1,61,city,0.027,0.59,610,0.01,14.5,8,
2007,MASERATI,QUATTROPORTE / QP SPORT GT,car,259,N,396,S6,R,4750,11.1,4.18,40.6,Y,1,61,highway,0.018,0.26,400,,22.3,8,
2007,MASERATI,QUATTROPORTE / QP SPORT GT,car,259,N,396,S6,R,4750,11.1,4.18,40.6,Y,1,61,city,0.038,0.36,670,0.01,13.3,8,
2007,Nissan,SENTRA,car,122,N,140,AV,F,3250,9.7,5.41,29.8,N,31,61,highway,0.001,0.17,192,,46.4,4,17.42
2007,Nissan,SENTRA,car,122,N,140,AV,F,3250,9.7,5.41,29.8,N,31,61,city,0.03,0.29,279,0.02,31.9,4,
2007,Nissan,SENTRA,car,122,N,140,M6,F,3250,9.7,3.93,42.2,N,31,61,highway,0.002,0.28,206,,43.2,4,17.33
2007,Nissan,SENTRA,car,122,N,140,M6,F,3250,9.7,3.93,42.2,N,31,61,city,0.019,0.28,284,0.01,31.4,4,
2007,Nissan,VERSA,car,110,N,120,AV,F,3125,9.9,5.47,33.5,N,31,61,highway,0.001,0.13,195,,45.7,4,17.3
2007,Nissan,VERSA,car,110,N,120,AV,F,3125,9.9,5.47,33.5,N,31,61,city,0.036,0.23,273,0.02,32.6,4,
2007,Nissan,VERSA,car,110,N,120,AV,F,3000,9.9,5.47,33.5,N,32,61,highway,,,,,46.1,4,16.62
2007,Nissan,VERSA,car,110,N,120,AV,F,3000,9.9,5.47,33.5,N,32,61,city,,,,,33.2,4,
2007,Nissan,VERSA,car,110,N,120,L4,F,3000,9.9,4.07,40.7,N,31,61,highway,0.004,0.12,198,,44.9,4,17
2007,Nissan,VERSA,car,110,N,120,L4,F,3000,9.9,4.07,40.7,N,31,61,city,0.029,0.29,288,0.01,30.8,4,
2007,Nissan,VERSA,car,110,N,120,M6,F,3000,9.9,3.93,45.7,N,31,61,highway,0.002,0.07,201,,44.2,4,17.12
2007,Nissan,VERSA,car,110,N,120,M6,F,3000,9.9,3.93,45.7,N,31,61,city,0.028,0.23,269,0.01,33.1,4,
2007,Nissan,ALTIMA,car,152,N,175,AV,F,3500,9.6,5.8,30.3,N,31,61,highway,0.006,0.03,205,,43.6,4,19.28
2007,Nissan,ALTIMA,car,152,N,175,AV,F,3500,9.6,5.8,30.3,N,31,61,city,0.044,0.27,303,0.03,29.5,4,
2007,Nissan,ALTIMA,car,152,N,170,AV,F,3500,9.6,5.8,30.3,N,1,23,highway,0.001,0.05,205,,42.5,4,19.28
2007,Nissan,ALTIMA,car,152,N,170,AV,F,3500,9.6,5.8,30.3,N,1,23,city,0.006,0.09,303,0.01,28.8,4,
2007,Nissan,ALTIMA,car,152,N,175,M6,F,3500,9.6,3.81,34,N,31,61,highway,0.006,0.03,197,,45.4,4,19.99
2007,Nissan,ALTIMA,car,152,N,175,M6,F,3500,9.6,3.81,34,N,31,61,city,0.028,0.39,305,0.02,29.3,4,
2007,Nissan,ALTIMA,car,152,N,175,M6,F,3375,9.6,3.81,34,N,31,61,highway,0.006,0.13,195,,45.8,4,19.43
2007,Nissan,ALTIMA,car,152,N,175,M6,F,3375,9.6,3.81,34,N,31,61,city,0.03,0.39,299,0.02,29.8,4,
2007,Nissan,ALTIMA,car,213,N,265,AV,F,3750,10.3,5.17,30.1,N,31,61,highway,0.002,0.06,251,,35.6,6,19.37
2007,Nissan,ALTIMA,car,213,N,265,AV,F,3750,10.3,5.17,30.1,N,31,61,city,0.027,0.37,366,0.01,24.4,6,
2007,Nissan,ALTIMA,car,213,N,265,AV,F,3750,10.3,5.17,30.1,N,31,61,highway,0.002,0.08,244,,36.6,6,20.35
2007,Nissan,ALTIMA,car,213,N,265,AV,F,3750,10.3,5.17,30.1,N,31,61,city,0.026,0.39,356,0.01,25.1,6,
2007,Nissan,ALTIMA,car,213,N,265,M6,F,3625,10.3,4.13,34.5,N,31,61,highway,0.002,0.14,236,,37.8,6,19.33
2007,Nissan,ALTIMA,car,213,N,265,M6,F,3625,10.3,4.13,34.5,N,31,61,city,0.024,0.46,383,0.01,23.3,6,
2007,Nissan,MAXIMA,car,213,N,255,AV,F,3875,10.3,5.17,29.6,N,31,61,highway,0.007,0.14,255,,35,6,18.34
2007,Nissan,MAXIMA,car,213,N,255,AV,F,3875,10.3,5.17,29.6,N,31,61,city,0.031,0.34,379,0.01,23.5,6,
2007,Nissan,MAXIMA,car,213,N,255,AV,F,3875,10.3,5.17,29.8,N,31,61,highway,0.007,0.13,248,,36,6,19.36
2007,Nissan,MAXIMA,car,213,N,255,AV,F,3875,10.3,5.17,29.8,N,31,61,city,0.03,0.24,373,0.01,23.9,6,
